AÑO;MES;MUNICIPIO;DATO
2012;enero;Tijarafe;254
2012;febrero;Tijarafe;248
2012;marzo;Tijarafe;230
2012;abril;Tijarafe;224
2012;mayo;Tijarafe;220
2012;junio;Tijarafe;229
2012;julio;Tijarafe;230
2012;agosto;Tijarafe;213
2012;septiembre;Tijarafe;243
2012;octubre;Tijarafe;252
2012;noviembre;Tijarafe;247
2012;diciembre;Tijarafe;266
2013;enero;Tijarafe;260
2013;febrero;Tijarafe;273
2013;marzo;Tijarafe;260
2013;abril;Tijarafe;254
2013;mayo;Tijarafe;261
2013;junio;Tijarafe;252
2003;enero;Valverde;275
2003;febrero;Valverde;252
2003;marzo;Valverde;252
2003;abril;Valverde;250
2003;mayo;Valverde;263
2003;junio;Valverde;284
2003;julio;Valverde;277
2003;agosto;Valverde;284
2003;septiembre;Valverde;275
2003;octubre;Valverde;299
2003;noviembre;Valverde;307
2003;diciembre;Valverde;293
2004;enero;Valverde;355
2004;febrero;Valverde;365
2004;marzo;Valverde;343
2004;abril;Valverde;351
2004;mayo;Valverde;346
2004;junio;Valverde;343
2004;julio;Valverde;340
2004;agosto;Valverde;327
2004;septiembre;Valverde;320
2004;octubre;Valverde;323
2004;noviembre;Valverde;330
2004;diciembre;Valverde;335
2005;enero;Valverde;385
2005;febrero;Valverde;382
2005;marzo;Valverde;386
2005;abril;Valverde;361
2005;mayo;Valverde;375
2005;junio;Valverde;401
2005;julio;Valverde;397
2005;agosto;Valverde;409
2005;septiembre;Valverde;420
2005;octubre;Valverde;450
2005;noviembre;Valverde;392
2005;diciembre;Valverde;384
2006;enero;Valverde;430
2006;febrero;Valverde;449
2006;marzo;Valverde;422
2006;abril;Valverde;367
2006;mayo;Valverde;337
2006;junio;Valverde;376
2006;julio;Valverde;390
2006;agosto;Valverde;398
2006;septiembre;Valverde;408
2006;octubre;Valverde;471
2006;noviembre;Valverde;526
2006;diciembre;Valverde;526
2007;enero;Valverde;588
2007;febrero;Valverde;589
2007;marzo;Valverde;624
2007;abril;Valverde;635
2007;mayo;Valverde;630
2007;junio;Valverde;599
2007;julio;Valverde;600
2007;agosto;Valverde;601
2007;septiembre;Valverde;577
2007;octubre;Valverde;577
2007;noviembre;Valverde;583
2007;diciembre;Valverde;550
2008;enero;Valverde;597
2008;febrero;Valverde;588
2008;marzo;Valverde;605
2008;abril;Valverde;651
2008;mayo;Valverde;660
2008;junio;Valverde;617
2008;julio;Valverde;581
2008;agosto;Valverde;601
2008;septiembre;Valverde;550
2008;octubre;Valverde;568
2008;noviembre;Valverde;577
2008;diciembre;Valverde;571
2009;enero;Valverde;588
2009;febrero;Valverde;586
2009;marzo;Valverde;608
2009;abril;Valverde;614
2009;mayo;Valverde;614
2009;junio;Valverde;609
2009;julio;Valverde;606
2009;agosto;Valverde;606
2009;septiembre;Valverde;593
2009;octubre;Valverde;525
2009;noviembre;Valverde;518
2009;diciembre;Valverde;525
2010;enero;Valverde;518
2010;febrero;Valverde;494
2010;marzo;Valverde;439
2010;abril;Valverde;471
2010;mayo;Valverde;461
2010;junio;Valverde;454
2010;julio;Valverde;430
2010;agosto;Valverde;452
2010;septiembre;Valverde;487
2010;octubre;Valverde;514
2010;noviembre;Valverde;513
2010;diciembre;Valverde;557
2011;enero;Valverde;541
2011;febrero;Valverde;511
2011;marzo;Valverde;498
2011;abril;Valverde;493
2011;mayo;Valverde;492
2011;junio;Valverde;489
2011;julio;Valverde;478
2011;agosto;Valverde;478
2011;septiembre;Valverde;491
2011;octubre;Valverde;488
2011;noviembre;Valverde;485
2011;diciembre;Valverde;470
2012;enero;Valverde;467
2012;febrero;Valverde;473
2012;marzo;Valverde;444
2012;abril;Valverde;405
2012;mayo;Valverde;402
2012;junio;Valverde;360
2012;julio;Valverde;407
2012;agosto;Valverde;414
2012;septiembre;Valverde;411
2012;octubre;Valverde;444
2012;noviembre;Valverde;442
2012;diciembre;Valverde;399
2013;enero;Valverde;420
2013;febrero;Valverde;413
2013;marzo;Valverde;403
2013;abril;Valverde;399
2013;mayo;Valverde;371
2013;junio;Valverde;368
2003;enero;Valle Gran Rey;267
2003;febrero;Valle Gran Rey;274
2003;marzo;Valle Gran Rey;264
2003;abril;Valle Gran Rey;244
2003;mayo;Valle Gran Rey;255
2003;junio;Valle Gran Rey;254
2003;julio;Valle Gran Rey;252
2003;agosto;Valle Gran Rey;249
2003;septiembre;Valle Gran Rey;253
2003;octubre;Valle Gran Rey;289
2003;noviembre;Valle Gran Rey;294
2003;diciembre;Valle Gran Rey;269
2004;enero;Valle Gran Rey;291
2004;febrero;Valle Gran Rey;305
2004;marzo;Valle Gran Rey;316
2004;abril;Valle Gran Rey;313
2004;mayo;Valle Gran Rey;266
2004;junio;Valle Gran Rey;263
2004;julio;Valle Gran Rey;276
2004;agosto;Valle Gran Rey;295
2004;septiembre;Valle Gran Rey;315
2004;octubre;Valle Gran Rey;308
2004;noviembre;Valle Gran Rey;340
2004;diciembre;Valle Gran Rey;346
2005;enero;Valle Gran Rey;350
2005;febrero;Valle Gran Rey;343
2005;marzo;Valle Gran Rey;338
2005;abril;Valle Gran Rey;367
2005;mayo;Valle Gran Rey;380
2005;junio;Valle Gran Rey;334
2005;julio;Valle Gran Rey;325
2005;agosto;Valle Gran Rey;245
2005;septiembre;Valle Gran Rey;246
2005;octubre;Valle Gran Rey;263
2005;noviembre;Valle Gran Rey;258
2005;diciembre;Valle Gran Rey;328
2006;enero;Valle Gran Rey;362
2006;febrero;Valle Gran Rey;377
2006;marzo;Valle Gran Rey;342
2006;abril;Valle Gran Rey;310
2006;mayo;Valle Gran Rey;253
2006;junio;Valle Gran Rey;268
2006;julio;Valle Gran Rey;293
2006;agosto;Valle Gran Rey;294
2006;septiembre;Valle Gran Rey;305
2006;octubre;Valle Gran Rey;323
2006;noviembre;Valle Gran Rey;390
2006;diciembre;Valle Gran Rey;385
2007;enero;Valle Gran Rey;400
2007;febrero;Valle Gran Rey;407
2007;marzo;Valle Gran Rey;397
2007;abril;Valle Gran Rey;402
2007;mayo;Valle Gran Rey;414
2007;junio;Valle Gran Rey;422
2007;julio;Valle Gran Rey;412
2007;agosto;Valle Gran Rey;371
2007;septiembre;Valle Gran Rey;379
2007;octubre;Valle Gran Rey;363
2007;noviembre;Valle Gran Rey;344
2007;diciembre;Valle Gran Rey;337
2008;enero;Valle Gran Rey;383
2008;febrero;Valle Gran Rey;386
2008;marzo;Valle Gran Rey;400
2008;abril;Valle Gran Rey;439
2008;mayo;Valle Gran Rey;432
2008;junio;Valle Gran Rey;423
2008;julio;Valle Gran Rey;396
2008;agosto;Valle Gran Rey;348
2008;septiembre;Valle Gran Rey;331
2008;octubre;Valle Gran Rey;325
2008;noviembre;Valle Gran Rey;316
2008;diciembre;Valle Gran Rey;335
2009;enero;Valle Gran Rey;385
2009;febrero;Valle Gran Rey;376
2009;marzo;Valle Gran Rey;390
2009;abril;Valle Gran Rey;380
2009;mayo;Valle Gran Rey;359
2009;junio;Valle Gran Rey;347
2009;julio;Valle Gran Rey;311
2009;agosto;Valle Gran Rey;310
2009;septiembre;Valle Gran Rey;289
2009;octubre;Valle Gran Rey;272
2009;noviembre;Valle Gran Rey;283
2009;diciembre;Valle Gran Rey;319
2010;enero;Valle Gran Rey;351
2010;febrero;Valle Gran Rey;341
2010;marzo;Valle Gran Rey;346
2010;abril;Valle Gran Rey;264
2010;mayo;Valle Gran Rey;250
2010;junio;Valle Gran Rey;243
2010;julio;Valle Gran Rey;231
2010;agosto;Valle Gran Rey;244
2010;septiembre;Valle Gran Rey;259
2010;octubre;Valle Gran Rey;306
2010;noviembre;Valle Gran Rey;319
2010;diciembre;Valle Gran Rey;332
2011;enero;Valle Gran Rey;320
2011;febrero;Valle Gran Rey;335
2011;marzo;Valle Gran Rey;329
2011;abril;Valle Gran Rey;357
2011;mayo;Valle Gran Rey;359
2011;junio;Valle Gran Rey;269
2011;julio;Valle Gran Rey;258
2011;agosto;Valle Gran Rey;245
2011;septiembre;Valle Gran Rey;235
2011;octubre;Valle Gran Rey;246
2011;noviembre;Valle Gran Rey;242
2011;diciembre;Valle Gran Rey;322
2012;enero;Valle Gran Rey;350
2012;febrero;Valle Gran Rey;355
2012;marzo;Valle Gran Rey;351
2012;abril;Valle Gran Rey;307
2012;mayo;Valle Gran Rey;317
2012;junio;Valle Gran Rey;314
2012;julio;Valle Gran Rey;270
2012;agosto;Valle Gran Rey;212
2012;septiembre;Valle Gran Rey;215
2012;octubre;Valle Gran Rey;225
2012;noviembre;Valle Gran Rey;225
2012;diciembre;Valle Gran Rey;197
2013;enero;Valle Gran Rey;225
2013;febrero;Valle Gran Rey;275
2013;marzo;Valle Gran Rey;268
2013;abril;Valle Gran Rey;286
2013;mayo;Valle Gran Rey;299
2013;junio;Valle Gran Rey;308
2003;enero;Vallehermoso;210
2003;febrero;Vallehermoso;216
2003;marzo;Vallehermoso;151
2003;abril;Vallehermoso;155
2003;mayo;Vallehermoso;175
2003;junio;Vallehermoso;175
2003;julio;Vallehermoso;191
2003;agosto;Vallehermoso;193
2003;septiembre;Vallehermoso;220
2003;octubre;Vallehermoso;270
2003;noviembre;Vallehermoso;274
2003;diciembre;Vallehermoso;240
2004;enero;Vallehermoso;247
2004;febrero;Vallehermoso;254
2004;marzo;Vallehermoso;262
2004;abril;Vallehermoso;270
2004;mayo;Vallehermoso;202
2004;junio;Vallehermoso;190
2004;julio;Vallehermoso;180
2004;agosto;Vallehermoso;170
2004;septiembre;Vallehermoso;185
2004;octubre;Vallehermoso;170
2004;noviembre;Vallehermoso;231
2004;diciembre;Vallehermoso;240
2005;enero;Vallehermoso;311
2005;febrero;Vallehermoso;316
2005;marzo;Vallehermoso;315
2005;abril;Vallehermoso;342
2005;mayo;Vallehermoso;337
2005;junio;Vallehermoso;253
2005;julio;Vallehermoso;238
2005;agosto;Vallehermoso;184
2005;septiembre;Vallehermoso;189
2005;octubre;Vallehermoso;207
2005;noviembre;Vallehermoso;199
2005;diciembre;Vallehermoso;323
2006;enero;Vallehermoso;344
2006;febrero;Vallehermoso;349
2006;marzo;Vallehermoso;323
2006;abril;Vallehermoso;286
2006;mayo;Vallehermoso;212
2006;junio;Vallehermoso;212
2006;julio;Vallehermoso;213
2006;agosto;Vallehermoso;215
2006;septiembre;Vallehermoso;207
2006;octubre;Vallehermoso;272
2006;noviembre;Vallehermoso;375
2006;diciembre;Vallehermoso;385
2007;enero;Vallehermoso;402
2007;febrero;Vallehermoso;398
2007;marzo;Vallehermoso;389
2007;abril;Vallehermoso;383
2007;mayo;Vallehermoso;387
2007;junio;Vallehermoso;387
2007;julio;Vallehermoso;382
2007;agosto;Vallehermoso;367
2007;septiembre;Vallehermoso;375
2007;octubre;Vallehermoso;361
2007;noviembre;Vallehermoso;347
2007;diciembre;Vallehermoso;346
2008;enero;Vallehermoso;342
2008;febrero;Vallehermoso;349
2008;marzo;Vallehermoso;339
2008;abril;Vallehermoso;376
2008;mayo;Vallehermoso;374
2008;junio;Vallehermoso;351
2008;julio;Vallehermoso;334
2008;agosto;Vallehermoso;309
2008;septiembre;Vallehermoso;275
2008;octubre;Vallehermoso;284
2008;noviembre;Vallehermoso;298
2008;diciembre;Vallehermoso;314
2009;enero;Vallehermoso;332
2009;febrero;Vallehermoso;357
2009;marzo;Vallehermoso;362
2009;abril;Vallehermoso;349
2009;mayo;Vallehermoso;305
2009;junio;Vallehermoso;283
2009;julio;Vallehermoso;240
2009;agosto;Vallehermoso;241
2009;septiembre;Vallehermoso;256
2009;octubre;Vallehermoso;234
2009;noviembre;Vallehermoso;244
2009;diciembre;Vallehermoso;282
2010;enero;Vallehermoso;310
2010;febrero;Vallehermoso;316
2010;marzo;Vallehermoso;308
2010;abril;Vallehermoso;250
2010;mayo;Vallehermoso;222
2010;junio;Vallehermoso;199
2010;julio;Vallehermoso;191
2010;agosto;Vallehermoso;183
2010;septiembre;Vallehermoso;190
2010;octubre;Vallehermoso;286
2010;noviembre;Vallehermoso;304
2010;diciembre;Vallehermoso;340
2011;enero;Vallehermoso;333
2011;febrero;Vallehermoso;334
2011;marzo;Vallehermoso;339
2011;abril;Vallehermoso;344
2011;mayo;Vallehermoso;341
2011;junio;Vallehermoso;269
2011;julio;Vallehermoso;230
2011;agosto;Vallehermoso;206
2011;septiembre;Vallehermoso;210
2011;octubre;Vallehermoso;218
2011;noviembre;Vallehermoso;234
2011;diciembre;Vallehermoso;311
2012;enero;Vallehermoso;327
2012;febrero;Vallehermoso;326
2012;marzo;Vallehermoso;315
2012;abril;Vallehermoso;279
2012;mayo;Vallehermoso;261
2012;junio;Vallehermoso;250
2012;julio;Vallehermoso;209
2012;agosto;Vallehermoso;161
2012;septiembre;Vallehermoso;163
2012;octubre;Vallehermoso;171
2012;noviembre;Vallehermoso;193
2012;diciembre;Vallehermoso;200
2013;enero;Vallehermoso;250
2013;febrero;Vallehermoso;279
2013;marzo;Vallehermoso;280
2013;abril;Vallehermoso;283
2013;mayo;Vallehermoso;285
2013;junio;Vallehermoso;279
2003;enero;La Victoria de Acentejo;2523
2003;febrero;La Victoria de Acentejo;2653
2003;marzo;La Victoria de Acentejo;2812
2003;abril;La Victoria de Acentejo;2997
2003;mayo;La Victoria de Acentejo;3137
2003;junio;La Victoria de Acentejo;3242
2003;julio;La Victoria de Acentejo;3348
2003;agosto;La Victoria de Acentejo;3421
2003;septiembre;La Victoria de Acentejo;3523
2003;octubre;La Victoria de Acentejo;3766
2003;noviembre;La Victoria de Acentejo;3993
2003;diciembre;La Victoria de Acentejo;4092
2004;enero;La Victoria de Acentejo;4352
2004;febrero;La Victoria de Acentejo;4545
2004;marzo;La Victoria de Acentejo;4788
2004;abril;La Victoria de Acentejo;4886
2004;mayo;La Victoria de Acentejo;4856
2004;junio;La Victoria de Acentejo;4928
2004;julio;La Victoria de Acentejo;4946
2004;agosto;La Victoria de Acentejo;4941
2004;septiembre;La Victoria de Acentejo;4905
2004;octubre;La Victoria de Acentejo;4883
2004;noviembre;La Victoria de Acentejo;4927
2004;diciembre;La Victoria de Acentejo;4992
2005;enero;La Victoria de Acentejo;4982
2005;febrero;La Victoria de Acentejo;5121
2005;marzo;La Victoria de Acentejo;5212
2005;abril;La Victoria de Acentejo;5245
2005;mayo;La Victoria de Acentejo;5233
2005;junio;La Victoria de Acentejo;5278
2005;julio;La Victoria de Acentejo;5158
2005;agosto;La Victoria de Acentejo;5197
2005;septiembre;La Victoria de Acentejo;5224
2005;octubre;La Victoria de Acentejo;5281
2005;noviembre;La Victoria de Acentejo;5156
2005;diciembre;La Victoria de Acentejo;5097
2006;enero;La Victoria de Acentejo;5212
2006;febrero;La Victoria de Acentejo;5338
2006;marzo;La Victoria de Acentejo;5396
2006;abril;La Victoria de Acentejo;5283
2006;mayo;La Victoria de Acentejo;5200
2006;junio;La Victoria de Acentejo;5224
2006;julio;La Victoria de Acentejo;5304
2006;agosto;La Victoria de Acentejo;5329
2006;septiembre;La Victoria de Acentejo;5260
2006;octubre;La Victoria de Acentejo;5359
2006;noviembre;La Victoria de Acentejo;5490
2006;diciembre;La Victoria de Acentejo;5473
2007;enero;La Victoria de Acentejo;5607
2007;febrero;La Victoria de Acentejo;5744
2007;marzo;La Victoria de Acentejo;5845
2007;abril;La Victoria de Acentejo;5965
2007;mayo;La Victoria de Acentejo;6072
2007;junio;La Victoria de Acentejo;6078
2007;julio;La Victoria de Acentejo;6090
2007;agosto;La Victoria de Acentejo;6088
2007;septiembre;La Victoria de Acentejo;6070
2007;octubre;La Victoria de Acentejo;6038
2007;noviembre;La Victoria de Acentejo;6081
2007;diciembre;La Victoria de Acentejo;6096
2008;enero;La Victoria de Acentejo;6174
2008;febrero;La Victoria de Acentejo;6212
2008;marzo;La Victoria de Acentejo;6219
2008;abril;La Victoria de Acentejo;6337
2008;mayo;La Victoria de Acentejo;6351
2008;junio;La Victoria de Acentejo;6264
2008;julio;La Victoria de Acentejo;6231
2008;agosto;La Victoria de Acentejo;6182
2008;septiembre;La Victoria de Acentejo;6204
2008;octubre;La Victoria de Acentejo;6237
2008;noviembre;La Victoria de Acentejo;6219
2008;diciembre;La Victoria de Acentejo;6025
2009;enero;La Victoria de Acentejo;6042
2009;febrero;La Victoria de Acentejo;6066
2009;marzo;La Victoria de Acentejo;6118
2009;abril;La Victoria de Acentejo;6085
2009;mayo;La Victoria de Acentejo;6011
2009;junio;La Victoria de Acentejo;5877
2009;julio;La Victoria de Acentejo;5946
2009;agosto;La Victoria de Acentejo;5878
2009;septiembre;La Victoria de Acentejo;5923
2009;octubre;La Victoria de Acentejo;5915
2009;noviembre;La Victoria de Acentejo;5849
2009;diciembre;La Victoria de Acentejo;5668
2010;enero;La Victoria de Acentejo;5683
2010;febrero;La Victoria de Acentejo;5660
2010;marzo;La Victoria de Acentejo;5661
2010;abril;La Victoria de Acentejo;5385
2010;mayo;La Victoria de Acentejo;5409
2010;junio;La Victoria de Acentejo;5282
2010;julio;La Victoria de Acentejo;5278
2010;agosto;La Victoria de Acentejo;5266
2010;septiembre;La Victoria de Acentejo;5320
2010;octubre;La Victoria de Acentejo;5387
2010;noviembre;La Victoria de Acentejo;5463
2010;diciembre;La Victoria de Acentejo;5401
2011;enero;La Victoria de Acentejo;5410
2011;febrero;La Victoria de Acentejo;5382
2011;marzo;La Victoria de Acentejo;5400
2011;abril;La Victoria de Acentejo;5278
2011;mayo;La Victoria de Acentejo;5123
2011;junio;La Victoria de Acentejo;5105
2011;julio;La Victoria de Acentejo;4957
2011;agosto;La Victoria de Acentejo;4947
2011;septiembre;La Victoria de Acentejo;4958
2011;octubre;La Victoria de Acentejo;4993
2011;noviembre;La Victoria de Acentejo;5037
2011;diciembre;La Victoria de Acentejo;4928
2012;enero;La Victoria de Acentejo;4965
2012;febrero;La Victoria de Acentejo;4924
2012;marzo;La Victoria de Acentejo;4952
2012;abril;La Victoria de Acentejo;4782
2012;mayo;La Victoria de Acentejo;4656
2012;junio;La Victoria de Acentejo;4538
2012;julio;La Victoria de Acentejo;4578
2012;agosto;La Victoria de Acentejo;4644
2012;septiembre;La Victoria de Acentejo;4742
2012;octubre;La Victoria de Acentejo;4759
2012;noviembre;La Victoria de Acentejo;4813
2012;diciembre;La Victoria de Acentejo;4691
2013;enero;La Victoria de Acentejo;4721
2013;febrero;La Victoria de Acentejo;4676
2013;marzo;La Victoria de Acentejo;4622
2013;abril;La Victoria de Acentejo;4584
2013;mayo;La Victoria de Acentejo;4447
2013;junio;La Victoria de Acentejo;4441
2003;enero;Vilaflor;95
2003;febrero;Vilaflor;94
2003;marzo;Vilaflor;94
2003;abril;Vilaflor;98
2003;mayo;Vilaflor;95
2003;junio;Vilaflor;99
2003;julio;Vilaflor;100
2003;agosto;Vilaflor;101
2003;septiembre;Vilaflor;99
2003;octubre;Vilaflor;110
2003;noviembre;Vilaflor;113
2003;diciembre;Vilaflor;110
2004;enero;Vilaflor;135
2004;febrero;Vilaflor;154
2004;marzo;Vilaflor;173
2004;abril;Vilaflor;179
2004;mayo;Vilaflor;166
2004;junio;Vilaflor;169
2004;julio;Vilaflor;169
2004;agosto;Vilaflor;161
2004;septiembre;Vilaflor;154
2004;octubre;Vilaflor;155
2004;noviembre;Vilaflor;158
2004;diciembre;Vilaflor;151
2005;enero;Vilaflor;156
2005;febrero;Vilaflor;164
2005;marzo;Vilaflor;170
2005;abril;Vilaflor;167
2005;mayo;Vilaflor;170
2005;junio;Vilaflor;164
2005;julio;Vilaflor;171
2005;agosto;Vilaflor;173
2005;septiembre;Vilaflor;186
2005;octubre;Vilaflor;163
2005;noviembre;Vilaflor;153
2005;diciembre;Vilaflor;138
2006;enero;Vilaflor;142
2006;febrero;Vilaflor;141
2006;marzo;Vilaflor;143
2006;abril;Vilaflor;124
2006;mayo;Vilaflor;112
2006;junio;Vilaflor;154
2006;julio;Vilaflor;169
2006;agosto;Vilaflor;175
2006;septiembre;Vilaflor;168
2006;octubre;Vilaflor;163
2006;noviembre;Vilaflor;189
2006;diciembre;Vilaflor;197
2007;enero;Vilaflor;194
2007;febrero;Vilaflor;193
2007;marzo;Vilaflor;185
2007;abril;Vilaflor;185
2007;mayo;Vilaflor;200
2007;junio;Vilaflor;204
2007;julio;Vilaflor;195
2007;agosto;Vilaflor;193
2007;septiembre;Vilaflor;186
2007;octubre;Vilaflor;183
2007;noviembre;Vilaflor;196
2007;diciembre;Vilaflor;196
2008;enero;Vilaflor;192
2008;febrero;Vilaflor;195
2008;marzo;Vilaflor;196
2008;abril;Vilaflor;197
2008;mayo;Vilaflor;199
2008;junio;Vilaflor;202
2008;julio;Vilaflor;189
2008;agosto;Vilaflor;181
2008;septiembre;Vilaflor;161
2008;octubre;Vilaflor;165
2008;noviembre;Vilaflor;168
2008;diciembre;Vilaflor;176
2009;enero;Vilaflor;176
2009;febrero;Vilaflor;172
2009;marzo;Vilaflor;182
2009;abril;Vilaflor;172
2009;mayo;Vilaflor;172
2009;junio;Vilaflor;170
2009;julio;Vilaflor;175
2009;agosto;Vilaflor;176
2009;septiembre;Vilaflor;172
2009;octubre;Vilaflor;157
2009;noviembre;Vilaflor;148
2009;diciembre;Vilaflor;155
2010;enero;Vilaflor;160
2010;febrero;Vilaflor;155
2010;marzo;Vilaflor;162
2010;abril;Vilaflor;161
2010;mayo;Vilaflor;150
2010;junio;Vilaflor;154
2010;julio;Vilaflor;146
2010;agosto;Vilaflor;143
2010;septiembre;Vilaflor;134
2010;octubre;Vilaflor;134
2010;noviembre;Vilaflor;136
2010;diciembre;Vilaflor;135
2011;enero;Vilaflor;139
2011;febrero;Vilaflor;143
2011;marzo;Vilaflor;148
2011;abril;Vilaflor;145
2011;mayo;Vilaflor;143
2011;junio;Vilaflor;139
2011;julio;Vilaflor;124
2011;agosto;Vilaflor;121
2011;septiembre;Vilaflor;115
2011;octubre;Vilaflor;111
2011;noviembre;Vilaflor;122
2011;diciembre;Vilaflor;117
2012;enero;Vilaflor;130
2012;febrero;Vilaflor;120
2012;marzo;Vilaflor;130
2012;abril;Vilaflor;133
2012;mayo;Vilaflor;129
2012;junio;Vilaflor;133
2012;julio;Vilaflor;128
2012;agosto;Vilaflor;148
2012;septiembre;Vilaflor;131
2012;octubre;Vilaflor;136
2012;noviembre;Vilaflor;135
2012;diciembre;Vilaflor;131
2013;enero;Vilaflor;121
2013;febrero;Vilaflor;121
2013;marzo;Vilaflor;127
2013;abril;Vilaflor;114
2013;mayo;Vilaflor;116
2013;junio;Vilaflor;119
2003;enero;Villa de Mazo;390
2003;febrero;Villa de Mazo;378
2003;marzo;Villa de Mazo;377
2003;abril;Villa de Mazo;401
2003;mayo;Villa de Mazo;403
2003;junio;Villa de Mazo;412
2003;julio;Villa de Mazo;442
2003;agosto;Villa de Mazo;436
2003;septiembre;Villa de Mazo;429
2003;octubre;Villa de Mazo;457
2003;noviembre;Villa de Mazo;441
2003;diciembre;Villa de Mazo;445
2004;enero;Villa de Mazo;455
2004;febrero;Villa de Mazo;456
2004;marzo;Villa de Mazo;460
2004;abril;Villa de Mazo;491
2004;mayo;Villa de Mazo;490
2004;junio;Villa de Mazo;505
2004;julio;Villa de Mazo;484
2004;agosto;Villa de Mazo;488
2004;septiembre;Villa de Mazo;487
2004;octubre;Villa de Mazo;461
2004;noviembre;Villa de Mazo;481
2004;diciembre;Villa de Mazo;476
2005;enero;Villa de Mazo;520
2005;febrero;Villa de Mazo;515
2005;marzo;Villa de Mazo;517
2005;abril;Villa de Mazo;533
2005;mayo;Villa de Mazo;530
2005;junio;Villa de Mazo;515
2005;julio;Villa de Mazo;502
2005;agosto;Villa de Mazo;525
2005;septiembre;Villa de Mazo;540
2005;octubre;Villa de Mazo;558
2005;noviembre;Villa de Mazo;552
2005;diciembre;Villa de Mazo;535
2006;enero;Villa de Mazo;552
2006;febrero;Villa de Mazo;567
2006;marzo;Villa de Mazo;570
2006;abril;Villa de Mazo;555
2006;mayo;Villa de Mazo;548
2006;junio;Villa de Mazo;544
2006;julio;Villa de Mazo;547
2006;agosto;Villa de Mazo;537
2006;septiembre;Villa de Mazo;513
2006;octubre;Villa de Mazo;542
2006;noviembre;Villa de Mazo;581
2006;diciembre;Villa de Mazo;591
2007;enero;Villa de Mazo;608
2007;febrero;Villa de Mazo;592
2007;marzo;Villa de Mazo;636
2007;abril;Villa de Mazo;628
2007;mayo;Villa de Mazo;641
2007;junio;Villa de Mazo;646
2007;julio;Villa de Mazo;623
2007;agosto;Villa de Mazo;598
2007;septiembre;Villa de Mazo;615
2007;octubre;Villa de Mazo;629
2007;noviembre;Villa de Mazo;645
2007;diciembre;Villa de Mazo;594
2008;enero;Villa de Mazo;636
2008;febrero;Villa de Mazo;643
2008;marzo;Villa de Mazo;649
2008;abril;Villa de Mazo;666
2008;mayo;Villa de Mazo;668
